SerialNo;Substation;datetime;P_GEN_MAX;P_GEN_MIN;P_GEN
3067E69020456129;Forest Road;28/02/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 08:00;0.032;0.0;0.016
3067E69020456129;Forest Road;01/03/2014 09:00;0.185;0.034;0.1095
3067E69020456129;Forest Road;01/03/2014 10:00;0.621;0.257;0.439
3067E69020456129;Forest Road;01/03/2014 11:00;0.676;0.447;0.5615
3067E69020456129;Forest Road;01/03/2014 12:00;1.862;0.421;1.1415
3067E69020456129;Forest Road;01/03/2014 13:00;1.431;0.47;0.9505
3067E69020456129;Forest Road;01/03/2014 14:00;1.663;0.476;1.0695000000000001
3067E69020456129;Forest Road;01/03/2014 15:00;0.663;0.265;0.464
3067E69020456129;Forest Road;01/03/2014 16:00;0.391;0.236;0.3135
3067E69020456129;Forest Road;01/03/2014 17:00;0.229;0.064;0.14650000000000002
3067E69020456129;Forest Road;01/03/2014 18:00;0.051;0.0;0.0255
3067E69020456129;Forest Road;01/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;01/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 08:00;0.138;0.003;0.07050000000000001
3067E69020456129;Forest Road;02/03/2014 09:00;0.725;0.105;0.415
3067E69020456129;Forest Road;02/03/2014 10:00;1.105;0.526;0.8155
3067E69020456129;Forest Road;02/03/2014 11:00;1.953;0.831;1.392
3067E69020456129;Forest Road;02/03/2014 12:00;2.211;1.14;1.6755
3067E69020456129;Forest Road;02/03/2014 13:00;1.243;0.597;0.92
3067E69020456129;Forest Road;02/03/2014 14:00;1.033;0.312;0.6725
3067E69020456129;Forest Road;02/03/2014 15:00;0.518;0.191;0.35450000000000004
3067E69020456129;Forest Road;02/03/2014 16:00;0.312;0.023;0.1675
3067E69020456129;Forest Road;02/03/2014 17:00;0.003;0.003;0.003
3067E69020456129;Forest Road;02/03/2014 18:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;02/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;02/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 08:00;0.096;0.0;0.048
3067E69020456129;Forest Road;03/03/2014 09:00;0.805;0.061;0.43300000000000005
3067E69020456129;Forest Road;03/03/2014 10:00;1.577;0.87;1.2235
3067E69020456129;Forest Road;03/03/2014 11:00;1.87;0.921;1.3955000000000002
3067E69020456129;Forest Road;03/03/2014 12:00;2.42;0.761;1.5905
3067E69020456129;Forest Road;03/03/2014 13:00;2.459;0.568;1.5135
3067E69020456129;Forest Road;03/03/2014 14:00;2.156;1.449;1.8025000000000002
3067E69020456129;Forest Road;03/03/2014 15:00;1.37;0.197;0.7835000000000001
3067E69020456129;Forest Road;03/03/2014 16:00;0.484;0.23;0.357
3067E69020456129;Forest Road;03/03/2014 17:00;0.273;0.124;0.1985
3067E69020456129;Forest Road;03/03/2014 18:00;0.145;0.0;0.0725
3067E69020456129;Forest Road;03/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;03/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 08:00;0.239;0.008;0.1235
3067E69020456129;Forest Road;04/03/2014 09:00;0.802;0.315;0.5585
3067E69020456129;Forest Road;04/03/2014 10:00;1.559;1.002;1.2805
3067E69020456129;Forest Road;04/03/2014 11:00;2.069;1.629;1.849
3067E69020456129;Forest Road;04/03/2014 12:00;2.342;2.131;2.2365
3067E69020456129;Forest Road;04/03/2014 13:00;2.557;1.329;1.943
3067E69020456129;Forest Road;04/03/2014 14:00;2.422;0.228;1.3250000000000002
3067E69020456129;Forest Road;04/03/2014 15:00;0.642;0.069;0.35550000000000004
3067E69020456129;Forest Road;04/03/2014 16:00;0.164;0.049;0.10650000000000001
3067E69020456129;Forest Road;04/03/2014 17:00;0.118;0.029;0.0735
3067E69020456129;Forest Road;04/03/2014 18:00;0.006;0.0;0.003
3067E69020456129;Forest Road;04/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;04/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/03/2014 07:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;05/03/2014 08:00;0.283;0.02;0.1515
3067E69020456129;Forest Road;05/03/2014 09:00;0.752;0.343;0.5475
3067E69020456129;Forest Road;05/03/2014 10:00;1.544;0.856;1.2
3067E69020456129;Forest Road;05/03/2014 11:00;1.997;1.399;1.698
3067E69020456129;Forest Road;05/03/2014 12:00;2.268;2.064;2.166
3067E69020456129;Forest Road;05/03/2014 13:00;2.336;1.862;2.099
3067E69020456129;Forest Road;05/03/2014 14:00;2.311;1.783;2.0469999999999997
3067E69020456129;Forest Road;05/03/2014 15:00;1.875;0.303;1.089
3067E69020456129;Forest Road;05/03/2014 16:00;0.308;0.192;0.25
3067E69020456129;Forest Road;05/03/2014 17:00;0.152;0.073;0.11249999999999999
3067E69020456129;Forest Road;05/03/2014 18:00;0.05;0.0;0.025
3067E69020456129;Forest Road;05/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;05/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/03/2014 07:00;0.013;0.0;0.0065
3067E69020456129;Forest Road;06/03/2014 08:00;0.125;0.056;0.0905
3067E69020456129;Forest Road;06/03/2014 09:00;0.295;0.142;0.21849999999999997
3067E69020456129;Forest Road;06/03/2014 10:00;0.445;0.319;0.382
3067E69020456129;Forest Road;06/03/2014 11:00;0.587;0.379;0.483
3067E69020456129;Forest Road;06/03/2014 12:00;1.709;0.599;1.154
3067E69020456129;Forest Road;06/03/2014 13:00;2.096;1.202;1.649
3067E69020456129;Forest Road;06/03/2014 14:00;1.952;1.167;1.5594999999999999
3067E69020456129;Forest Road;06/03/2014 15:00;1.476;0.902;1.189
3067E69020456129;Forest Road;06/03/2014 16:00;0.571;0.358;0.46449999999999997
3067E69020456129;Forest Road;06/03/2014 17:00;0.371;0.143;0.257
3067E69020456129;Forest Road;06/03/2014 18:00;0.127;0.0;0.0635
3067E69020456129;Forest Road;06/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;06/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/03/2014 07:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;07/03/2014 08:00;0.27;0.044;0.157
3067E69020456129;Forest Road;07/03/2014 09:00;0.464;0.312;0.388
3067E69020456129;Forest Road;07/03/2014 10:00;0.192;0.102;0.147
3067E69020456129;Forest Road;07/03/2014 11:00;0.279;0.147;0.21300000000000002
3067E69020456129;Forest Road;07/03/2014 12:00;0.89;0.179;0.5345
3067E69020456129;Forest Road;07/03/2014 13:00;1.065;0.493;0.7789999999999999
3067E69020456129;Forest Road;07/03/2014 14:00;2.335;0.973;1.654
3067E69020456129;Forest Road;07/03/2014 15:00;2.195;0.569;1.382
3067E69020456129;Forest Road;07/03/2014 16:00;0.447;0.11;0.2785
3067E69020456129;Forest Road;07/03/2014 17:00;0.124;0.056;0.09
3067E69020456129;Forest Road;07/03/2014 18:00;0.067;0.0;0.0335
3067E69020456129;Forest Road;07/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;07/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 08:00;0.065;0.0;0.0325
3067E69020456129;Forest Road;08/03/2014 09:00;0.535;0.092;0.3135
3067E69020456129;Forest Road;08/03/2014 10:00;0.987;0.525;0.756
3067E69020456129;Forest Road;08/03/2014 11:00;1.554;0.877;1.2155
3067E69020456129;Forest Road;08/03/2014 12:00;2.128;1.646;1.887
3067E69020456129;Forest Road;08/03/2014 13:00;1.626;1.257;1.4415
3067E69020456129;Forest Road;08/03/2014 14:00;1.552;0.719;1.1355
3067E69020456129;Forest Road;08/03/2014 15:00;1.23;0.748;0.989
3067E69020456129;Forest Road;08/03/2014 16:00;0.709;0.449;0.579
3067E69020456129;Forest Road;08/03/2014 17:00;0.5;0.222;0.361
3067E69020456129;Forest Road;08/03/2014 18:00;0.164;0.003;0.0835
3067E69020456129;Forest Road;08/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;08/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/03/2014 07:00;0.007;0.0;0.0035
3067E69020456129;Forest Road;09/03/2014 08:00;0.28;0.041;0.1605
3067E69020456129;Forest Road;09/03/2014 09:00;0.762;0.361;0.5615
3067E69020456129;Forest Road;09/03/2014 10:00;1.509;0.832;1.1704999999999999
3067E69020456129;Forest Road;09/03/2014 11:00;2.015;1.591;1.803
3067E69020456129;Forest Road;09/03/2014 12:00;2.306;2.083;2.1945
3067E69020456129;Forest Road;09/03/2014 13:00;2.363;2.29;2.3265000000000002
3067E69020456129;Forest Road;09/03/2014 14:00;2.321;2.246;2.2835
3067E69020456129;Forest Road;09/03/2014 15:00;2.216;1.192;1.7040000000000002
3067E69020456129;Forest Road;09/03/2014 16:00;0.85;0.17;0.51
3067E69020456129;Forest Road;09/03/2014 17:00;0.158;0.088;0.123
3067E69020456129;Forest Road;09/03/2014 18:00;0.075;0.003;0.039
3067E69020456129;Forest Road;09/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;09/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/03/2014 07:00;0.016;0.0;0.008
3067E69020456129;Forest Road;10/03/2014 08:00;0.303;0.047;0.175
3067E69020456129;Forest Road;10/03/2014 09:00;0.751;0.371;0.5609999999999999
3067E69020456129;Forest Road;10/03/2014 10:00;1.298;0.798;1.048
3067E69020456129;Forest Road;10/03/2014 11:00;1.718;1.356;1.537
3067E69020456129;Forest Road;10/03/2014 12:00;1.952;1.092;1.522
3067E69020456129;Forest Road;10/03/2014 13:00;2.264;1.776;2.02
3067E69020456129;Forest Road;10/03/2014 14:00;2.081;1.126;1.6035
3067E69020456129;Forest Road;10/03/2014 15:00;1.942;1.15;1.5459999999999998
3067E69020456129;Forest Road;10/03/2014 16:00;0.905;0.258;0.5815
3067E69020456129;Forest Road;10/03/2014 17:00;0.28;0.039;0.1595
3067E69020456129;Forest Road;10/03/2014 18:00;0.04;0.0;0.02
3067E69020456129;Forest Road;10/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;10/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/03/2014 07:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/03/2014 08:00;0.07;0.003;0.036500000000000005
3067E69020456129;Forest Road;11/03/2014 09:00;0.261;0.079;0.17
3067E69020456129;Forest Road;11/03/2014 10:00;0.632;0.26;0.446
3067E69020456129;Forest Road;11/03/2014 11:00;1.158;0.582;0.8699999999999999
3067E69020456129;Forest Road;11/03/2014 12:00;1.903;1.078;1.4905
3067E69020456129;Forest Road;11/03/2014 13:00;1.471;1.033;1.252
3067E69020456129;Forest Road;11/03/2014 14:00;2.039;1.639;1.839
3067E69020456129;Forest Road;11/03/2014 15:00;1.972;1.377;1.6745
3067E69020456129;Forest Road;11/03/2014 16:00;1.14;0.38;0.76
3067E69020456129;Forest Road;11/03/2014 17:00;0.351;0.199;0.275
3067E69020456129;Forest Road;11/03/2014 18:00;0.165;0.003;0.084
3067E69020456129;Forest Road;11/03/2014 19:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;11/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;11/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/03/2014 07:00;0.03;0.0;0.015
3067E69020456129;Forest Road;12/03/2014 08:00;0.317;0.063;0.19
3067E69020456129;Forest Road;12/03/2014 09:00;0.78;0.393;0.5865
3067E69020456129;Forest Road;12/03/2014 10:00;1.475;0.866;1.1705
3067E69020456129;Forest Road;12/03/2014 11:00;1.922;1.542;1.732
3067E69020456129;Forest Road;12/03/2014 12:00;2.212;2.003;2.1075
3067E69020456129;Forest Road;12/03/2014 13:00;2.232;2.168;2.2
3067E69020456129;Forest Road;12/03/2014 14:00;2.199;1.996;2.0975
3067E69020456129;Forest Road;12/03/2014 15:00;1.936;1.438;1.6869999999999998
3067E69020456129;Forest Road;12/03/2014 16:00;1.322;0.315;0.8185
3067E69020456129;Forest Road;12/03/2014 17:00;0.289;0.194;0.2415
3067E69020456129;Forest Road;12/03/2014 18:00;0.161;0.003;0.082
3067E69020456129;Forest Road;12/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;12/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/03/2014 07:00;0.067;0.0;0.0335
3067E69020456129;Forest Road;13/03/2014 08:00;0.405;0.1;0.2525
3067E69020456129;Forest Road;13/03/2014 09:00;0.804;0.412;0.608
3067E69020456129;Forest Road;13/03/2014 10:00;1.562;0.86;1.211
3067E69020456129;Forest Road;13/03/2014 11:00;1.855;1.568;1.7115
3067E69020456129;Forest Road;13/03/2014 12:00;2.16;1.779;1.9695
3067E69020456129;Forest Road;13/03/2014 13:00;2.202;1.959;2.0805
3067E69020456129;Forest Road;13/03/2014 14:00;2.026;1.704;1.8649999999999998
3067E69020456129;Forest Road;13/03/2014 15:00;1.671;1.425;1.548
3067E69020456129;Forest Road;13/03/2014 16:00;1.131;0.443;0.787
3067E69020456129;Forest Road;13/03/2014 17:00;0.435;0.245;0.33999999999999997
3067E69020456129;Forest Road;13/03/2014 18:00;0.199;0.007;0.10300000000000001
3067E69020456129;Forest Road;13/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;13/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/03/2014 07:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;14/03/2014 08:00;0.135;0.029;0.082
3067E69020456129;Forest Road;14/03/2014 09:00;0.283;0.156;0.21949999999999997
3067E69020456129;Forest Road;14/03/2014 10:00;0.474;0.347;0.4105
3067E69020456129;Forest Road;14/03/2014 11:00;0.769;0.483;0.626
3067E69020456129;Forest Road;14/03/2014 12:00;2.177;0.951;1.564
3067E69020456129;Forest Road;14/03/2014 13:00;2.271;1.961;2.116
3067E69020456129;Forest Road;14/03/2014 14:00;2.228;1.178;1.703
3067E69020456129;Forest Road;14/03/2014 15:00;1.938;0.716;1.327
3067E69020456129;Forest Road;14/03/2014 16:00;1.488;0.374;0.931
3067E69020456129;Forest Road;14/03/2014 17:00;0.384;0.199;0.2915
3067E69020456129;Forest Road;14/03/2014 18:00;0.125;0.003;0.064
3067E69020456129;Forest Road;14/03/2014 19:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/03/2014 21:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/03/2014 22:00;0.0;0.0;0.0
3067E69020456129;Forest Road;14/03/2014 23:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/03/2014 00:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/03/2014 01:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/03/2014 02:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/03/2014 03:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/03/2014 04:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/03/2014 05:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/03/2014 06:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/03/2014 07:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;15/03/2014 08:00;0.17;0.003;0.08650000000000001
3067E69020456129;Forest Road;15/03/2014 09:00;0.517;0.123;0.32
3067E69020456129;Forest Road;15/03/2014 10:00;0.935;0.576;0.7555000000000001
3067E69020456129;Forest Road;15/03/2014 11:00;1.988;1.181;1.5845
3067E69020456129;Forest Road;15/03/2014 12:00;2.008;1.435;1.7215
3067E69020456129;Forest Road;15/03/2014 13:00;2.285;1.132;1.7085
3067E69020456129;Forest Road;15/03/2014 14:00;2.327;0.933;1.63
3067E69020456129;Forest Road;15/03/2014 15:00;2.162;1.381;1.7715
3067E69020456129;Forest Road;15/03/2014 16:00;1.36;0.3;0.8300000000000001
3067E69020456129;Forest Road;15/03/2014 17:00;0.218;0.118;0.16799999999999998
3067E69020456129;Forest Road;15/03/2014 18:00;0.099;0.007;0.053000000000000005
3067E69020456129;Forest Road;15/03/2014 19:00;0.003;0.0;0.0015
3067E69020456129;Forest Road;15/03/2014 20:00;0.0;0.0;0.0
3067E69020456129;Forest Road;15/03/2014 21:00;0.0;0.0;0.0
